id_usuario,fecha,ahorro_mensual,tasa_ahorro,gasto_promedio
1,2023-01-31,1033501.97,0.6635599779396482,1692.7031960873521
1,2023-02-28,1207190.61,0.6635599779396482,1692.7031960873521
1,2023-03-31,783334.2100000002,0.6635599779396482,1692.7031960873521
1,2023-04-30,761306.01,0.6635599779396482,1692.7031960873521
1,2023-05-31,1220461.5699999998,0.6635599779396482,1692.7031960873521
1,2023-06-30,878512.86,0.6635599779396482,1692.7031960873521
1,2023-07-31,662826.02,0.6635599779396482,1692.7031960873521
1,2023-08-31,877883.8599999999,0.6635599779396482,1692.7031960873521
1,2023-09-30,1073359.4400000004,0.6635599779396482,1692.7031960873521
1,2023-10-31,754219.4299999997,0.6635599779396482,1692.7031960873521
1,2023-11-30,883575.7899999999,0.6635599779396482,1692.7031960873521
1,2023-12-31,716392.08,0.6635599779396482,1692.7031960873521
1,2024-01-31,1037084.6300000004,0.6635599779396482,1692.7031960873521
1,2024-02-29,894455.25,0.6635599779396482,1692.7031960873521
1,2024-03-31,823472.5499999999,0.6635599779396482,1692.7031960873521
1,2024-04-30,375572.80000000005,0.6635599779396482,1692.7031960873521
1,2024-05-31,1107126.14,0.6635599779396482,1692.7031960873521
1,2024-06-30,942658.2300000002,0.6635599779396482,1692.7031960873521
1,2024-07-31,556624.3599999999,0.6635599779396482,1692.7031960873521
1,2024-08-31,891934.08,0.6635599779396482,1692.7031960873521
1,2024-09-30,1045720.7900000007,0.6635599779396482,1692.7031960873521
1,2024-10-31,896462.3200000002,0.6635599779396482,1692.7031960873521
1,2024-11-30,775603.6400000004,0.6635599779396482,1692.7031960873521
1,2024-12-31,841343.0,0.6635599779396482,1692.7031960873521
1,2025-01-31,907213.67,0.6635599779396482,1692.7031960873521
1,2025-02-28,535734.23,0.6635599779396482,1692.7031960873521
1,2025-03-31,873110.2300000002,0.6635599779396482,1692.7031960873521
1,2025-04-30,1549124.4200000002,0.6635599779396482,1692.7031960873521
1,2025-05-31,647412.95,0.6635599779396482,1692.7031960873521
1,2025-06-30,1096090.9800000002,0.6635599779396482,1692.7031960873521
1,2025-07-31,578156.2200000002,0.6635599779396482,1692.7031960873521
1,2025-08-31,854697.33,0.6635599779396482,1692.7031960873521
1,2025-09-30,1269971.19,0.6635599779396482,1692.7031960873521
1,2025-10-31,91.94000000000051,0.6635599779396482,1692.7031960873521
2,2023-01-31,922043.0999999999,0.6623990474878486,1666.9361540240518
2,2023-02-28,811259.9900000002,0.6623990474878486,1666.9361540240518
2,2023-03-31,687825.5199999999,0.6623990474878486,1666.9361540240518
2,2023-04-30,725257.32,0.6623990474878486,1666.9361540240518
2,2023-05-31,925963.73,0.6623990474878486,1666.9361540240518
2,2023-06-30,447617.6,0.6623990474878486,1666.9361540240518
2,2023-07-31,1153965.52,0.6623990474878486,1666.9361540240518
2,2023-08-31,739029.27,0.6623990474878486,1666.9361540240518
2,2023-09-30,768743.5799999997,0.6623990474878486,1666.9361540240518
2,2023-10-31,699520.5,0.6623990474878486,1666.9361540240518
2,2023-11-30,1019393.6400000001,0.6623990474878486,1666.9361540240518
2,2023-12-31,1005727.12,0.6623990474878486,1666.9361540240518
2,2024-01-31,919297.9500000001,0.6623990474878486,1666.9361540240518
2,2024-02-29,683214.21,0.6623990474878486,1666.9361540240518
2,2024-03-31,1283242.45,0.6623990474878486,1666.9361540240518
2,2024-04-30,1061896.37,0.6623990474878486,1666.9361540240518
2,2024-05-31,738850.0000000002,0.6623990474878486,1666.9361540240518
2,2024-06-30,442002.6599999999,0.6623990474878486,1666.9361540240518
2,2024-07-31,922287.69,0.6623990474878486,1666.9361540240518
2,2024-08-31,693813.8200000002,0.6623990474878486,1666.9361540240518
2,2024-09-30,1080698.4399999997,0.6623990474878486,1666.9361540240518
2,2024-10-31,503292.9399999998,0.6623990474878486,1666.9361540240518
2,2024-11-30,720281.9799999997,0.6623990474878486,1666.9361540240518
2,2024-12-31,982549.6200000001,0.6623990474878486,1666.9361540240518
2,2025-01-31,948334.1400000001,0.6623990474878486,1666.9361540240518
2,2025-02-28,709645.4299999999,0.6623990474878486,1666.9361540240518
2,2025-03-31,624985.51,0.6623990474878486,1666.9361540240518
2,2025-04-30,602146.0899999999,0.6623990474878486,1666.9361540240518
2,2025-05-31,1515232.5400000003,0.6623990474878486,1666.9361540240518
2,2025-06-30,863062.01,0.6623990474878486,1666.9361540240518
2,2025-07-31,769991.2600000002,0.6623990474878486,1666.9361540240518
2,2025-08-31,1252060.68,0.6623990474878486,1666.9361540240518
2,2025-09-30,993232.3600000002,0.6623990474878486,1666.9361540240518
2,2025-10-31,68176.75,0.6623990474878486,1666.9361540240518
3,2023-01-31,782501.6299999999,0.6630597419395093,1698.3002212491358
3,2023-02-28,587851.1600000001,0.6630597419395093,1698.3002212491358
3,2023-03-31,1175359.5799999998,0.6630597419395093,1698.3002212491358
3,2023-04-30,673540.6299999999,0.6630597419395093,1698.3002212491358
3,2023-05-31,1349311.35,0.6630597419395093,1698.3002212491358
3,2023-06-30,952363.0299999999,0.6630597419395093,1698.3002212491358
3,2023-07-31,1137376.2399999998,0.6630597419395093,1698.3002212491358
3,2023-08-31,894201.3499999996,0.6630597419395093,1698.3002212491358
3,2023-09-30,1117386.22,0.6630597419395093,1698.3002212491358
3,2023-10-31,552109.04,0.6630597419395093,1698.3002212491358
3,2023-11-30,1074175.2200000002,0.6630597419395093,1698.3002212491358
3,2023-12-31,934784.3999999999,0.6630597419395093,1698.3002212491358
3,2024-01-31,1050156.58,0.6630597419395093,1698.3002212491358
3,2024-02-29,889874.3799999999,0.6630597419395093,1698.3002212491358
3,2024-03-31,388280.52,0.6630597419395093,1698.3002212491358
3,2024-04-30,643502.3299999998,0.6630597419395093,1698.3002212491358
3,2024-05-31,1240263.6399999997,0.6630597419395093,1698.3002212491358
3,2024-06-30,813008.7100000002,0.6630597419395093,1698.3002212491358
3,2024-07-31,552424.0400000003,0.6630597419395093,1698.3002212491358
3,2024-08-31,729508.2799999998,0.6630597419395093,1698.3002212491358
3,2024-09-30,1390271.4999999998,0.6630597419395093,1698.3002212491358
3,2024-10-31,662111.8599999999,0.6630597419395093,1698.3002212491358
3,2024-11-30,423464.0700000002,0.6630597419395093,1698.3002212491358
3,2024-12-31,1211872.2000000002,0.6630597419395093,1698.3002212491358
3,2025-01-31,880141.04,0.6630597419395093,1698.3002212491358
3,2025-02-28,709744.8600000001,0.6630597419395093,1698.3002212491358
3,2025-03-31,777714.48,0.6630597419395093,1698.3002212491358
3,2025-04-30,451766.56000000006,0.6630597419395093,1698.3002212491358
3,2025-05-31,508880.35000000003,0.6630597419395093,1698.3002212491358
3,2025-06-30,1152555.9,0.6630597419395093,1698.3002212491358
3,2025-07-31,1191389.73,0.6630597419395093,1698.3002212491358
3,2025-08-31,891713.3600000001,0.6630597419395093,1698.3002212491358
3,2025-09-30,1218032.4400000004,0.6630597419395093,1698.3002212491358
3,2025-10-31,-5241.35,0.6630597419395093,1698.3002212491358
4,2023-01-31,917038.24,0.6723380449299653,1704.0309297713486
4,2023-02-28,919568.0700000001,0.6723380449299653,1704.0309297713486
4,2023-03-31,1094111.6700000002,0.6723380449299653,1704.0309297713486
4,2023-04-30,749350.7399999998,0.6723380449299653,1704.0309297713486
4,2023-05-31,629682.87,0.6723380449299653,1704.0309297713486
4,2023-06-30,1592605.0,0.6723380449299653,1704.0309297713486
4,2023-07-31,1065520.8,0.6723380449299653,1704.0309297713486
4,2023-08-31,1190923.61,0.6723380449299653,1704.0309297713486
4,2023-09-30,986157.9000000003,0.6723380449299653,1704.0309297713486
4,2023-10-31,864286.8599999999,0.6723380449299653,1704.0309297713486
4,2023-11-30,1168871.2,0.6723380449299653,1704.0309297713486
4,2023-12-31,813860.65,0.6723380449299653,1704.0309297713486
4,2024-01-31,1084840.27,0.6723380449299653,1704.0309297713486
4,2024-02-29,1031457.47,0.6723380449299653,1704.0309297713486
4,2024-03-31,1023736.9900000002,0.6723380449299653,1704.0309297713486
4,2024-04-30,1249654.8299999998,0.6723380449299653,1704.0309297713486
4,2024-05-31,816287.0499999999,0.6723380449299653,1704.0309297713486
4,2024-06-30,1313723.31,0.6723380449299653,1704.0309297713486
4,2024-07-31,1189040.3300000003,0.6723380449299653,1704.0309297713486
4,2024-08-31,877879.8600000001,0.6723380449299653,1704.0309297713486
4,2024-09-30,582340.1599999999,0.6723380449299653,1704.0309297713486
4,2024-10-31,819412.28,0.6723380449299653,1704.0309297713486
4,2024-11-30,369787.4600000001,0.6723380449299653,1704.0309297713486
4,2024-12-31,567278.16,0.6723380449299653,1704.0309297713486
4,2025-01-31,532549.48,0.6723380449299653,1704.0309297713486
4,2025-02-28,509278.70999999985,0.6723380449299653,1704.0309297713486
4,2025-03-31,828174.1100000001,0.6723380449299653,1704.0309297713486
4,2025-04-30,1154033.3599999999,0.6723380449299653,1704.0309297713486
4,2025-05-31,434047.37,0.6723380449299653,1704.0309297713486
4,2025-06-30,863853.56,0.6723380449299653,1704.0309297713486
4,2025-07-31,1342206.3800000001,0.6723380449299653,1704.0309297713486
4,2025-08-31,756063.9800000001,0.6723380449299653,1704.0309297713486
4,2025-09-30,589246.3800000001,0.6723380449299653,1704.0309297713486
4,2025-10-31,45516.020000000004,0.6723380449299653,1704.0309297713486
5,2023-01-31,711921.22,0.6665481667750495,1686.0969304337925
5,2023-02-28,1301464.9100000001,0.6665481667750495,1686.0969304337925
5,2023-03-31,881709.7300000002,0.6665481667750495,1686.0969304337925
5,2023-04-30,703643.26,0.6665481667750495,1686.0969304337925
5,2023-05-31,982448.2300000002,0.6665481667750495,1686.0969304337925
5,2023-06-30,1091545.6400000001,0.6665481667750495,1686.0969304337925
5,2023-07-31,1177791.06,0.6665481667750495,1686.0969304337925
5,2023-08-31,895469.53,0.6665481667750495,1686.0969304337925
5,2023-09-30,949802.0900000003,0.6665481667750495,1686.0969304337925
5,2023-10-31,349417.64,0.6665481667750495,1686.0969304337925
5,2023-11-30,876968.5299999999,0.6665481667750495,1686.0969304337925
5,2023-12-31,868078.0000000002,0.6665481667750495,1686.0969304337925
5,2024-01-31,938106.4299999997,0.6665481667750495,1686.0969304337925
5,2024-02-29,923985.1200000001,0.6665481667750495,1686.0969304337925
5,2024-03-31,1071883.5499999998,0.6665481667750495,1686.0969304337925
5,2024-04-30,1165318.0799999998,0.6665481667750495,1686.0969304337925
5,2024-05-31,958247.9199999999,0.6665481667750495,1686.0969304337925
5,2024-06-30,566389.55,0.6665481667750495,1686.0969304337925
5,2024-07-31,1055593.3200000003,0.6665481667750495,1686.0969304337925
5,2024-08-31,646803.9400000002,0.6665481667750495,1686.0969304337925
5,2024-09-30,1144090.4799999997,0.6665481667750495,1686.0969304337925
5,2024-10-31,748039.73,0.6665481667750495,1686.0969304337925
5,2024-11-30,525191.0,0.6665481667750495,1686.0969304337925
5,2024-12-31,758531.5299999998,0.6665481667750495,1686.0969304337925
5,2025-01-31,1031534.05,0.6665481667750495,1686.0969304337925
5,2025-02-28,658782.8099999998,0.6665481667750495,1686.0969304337925
5,2025-03-31,913850.4499999997,0.6665481667750495,1686.0969304337925
5,2025-04-30,1101786.23,0.6665481667750495,1686.0969304337925
5,2025-05-31,904682.27,0.6665481667750495,1686.0969304337925
5,2025-06-30,1359488.6300000001,0.6665481667750495,1686.0969304337925
5,2025-07-31,991589.3699999999,0.6665481667750495,1686.0969304337925
5,2025-08-31,796427.6799999997,0.6665481667750495,1686.0969304337925
5,2025-09-30,565368.8699999999,0.6665481667750495,1686.0969304337925
5,2025-10-31,-13760.330000000002,0.6665481667750495,1686.0969304337925
6,2023-01-31,704448.1200000001,0.6581082203398515,1643.0786826967326
6,2023-02-28,900415.5500000004,0.6581082203398515,1643.0786826967326
6,2023-03-31,573613.28,0.6581082203398515,1643.0786826967326
6,2023-04-30,905694.6900000002,0.6581082203398515,1643.0786826967326
6,2023-05-31,786168.79,0.6581082203398515,1643.0786826967326
6,2023-06-30,526810.6599999998,0.6581082203398515,1643.0786826967326
6,2023-07-31,709017.27,0.6581082203398515,1643.0786826967326
6,2023-08-31,1319877.47,0.6581082203398515,1643.0786826967326
6,2023-09-30,791461.1800000002,0.6581082203398515,1643.0786826967326
6,2023-10-31,805600.5399999998,0.6581082203398515,1643.0786826967326
6,2023-11-30,601589.04,0.6581082203398515,1643.0786826967326
6,2023-12-31,1264989.5399999998,0.6581082203398515,1643.0786826967326
6,2024-01-31,716470.1199999999,0.6581082203398515,1643.0786826967326
6,2024-02-29,1017278.25,0.6581082203398515,1643.0786826967326
6,2024-03-31,942689.86,0.6581082203398515,1643.0786826967326
6,2024-04-30,654562.72,0.6581082203398515,1643.0786826967326
6,2024-05-31,981502.8900000001,0.6581082203398515,1643.0786826967326
6,2024-06-30,786032.8300000002,0.6581082203398515,1643.0786826967326
6,2024-07-31,1058449.6099999996,0.6581082203398515,1643.0786826967326
6,2024-08-31,817185.6899999997,0.6581082203398515,1643.0786826967326
6,2024-09-30,1203667.38,0.6581082203398515,1643.0786826967326
6,2024-10-31,1092876.89,0.6581082203398515,1643.0786826967326
6,2024-11-30,878731.1100000001,0.6581082203398515,1643.0786826967326
6,2024-12-31,730043.4299999997,0.6581082203398515,1643.0786826967326
6,2025-01-31,757865.27,0.6581082203398515,1643.0786826967326
6,2025-02-28,691063.1199999999,0.6581082203398515,1643.0786826967326
6,2025-03-31,554648.97,0.6581082203398515,1643.0786826967326
6,2025-04-30,719826.16,0.6581082203398515,1643.0786826967326
6,2025-05-31,854038.65,0.6581082203398515,1643.0786826967326
6,2025-06-30,479409.40999999986,0.6581082203398515,1643.0786826967326
6,2025-07-31,630554.99,0.6581082203398515,1643.0786826967326
6,2025-08-31,924541.7300000004,0.6581082203398515,1643.0786826967326
6,2025-09-30,1017829.4499999997,0.6581082203398515,1643.0786826967326
6,2025-10-31,91804.65,0.6581082203398515,1643.0786826967326
7,2023-01-31,1187440.26,0.6537604550210735,1724.5015841470417
7,2023-02-28,897148.28,0.6537604550210735,1724.5015841470417
7,2023-03-31,888245.62,0.6537604550210735,1724.5015841470417
7,2023-04-30,664002.95,0.6537604550210735,1724.5015841470417
7,2023-05-31,1252041.65,0.6537604550210735,1724.5015841470417
7,2023-06-30,778534.23,0.6537604550210735,1724.5015841470417
7,2023-07-31,805170.4899999998,0.6537604550210735,1724.5015841470417
7,2023-08-31,1123136.04,0.6537604550210735,1724.5015841470417
7,2023-09-30,873156.56,0.6537604550210735,1724.5015841470417
7,2023-10-31,1235398.1500000001,0.6537604550210735,1724.5015841470417
7,2023-11-30,531449.47,0.6537604550210735,1724.5015841470417
7,2023-12-31,1072330.4500000002,0.6537604550210735,1724.5015841470417
7,2024-01-31,958651.8900000001,0.6537604550210735,1724.5015841470417
7,2024-02-29,850244.2899999999,0.6537604550210735,1724.5015841470417
7,2024-03-31,1039758.78,0.6537604550210735,1724.5015841470417
7,2024-04-30,888233.4099999998,0.6537604550210735,1724.5015841470417
7,2024-05-31,153152.24,0.6537604550210735,1724.5015841470417
7,2024-06-30,446716.31999999995,0.6537604550210735,1724.5015841470417
7,2024-07-31,766985.39,0.6537604550210735,1724.5015841470417
7,2024-08-31,1133966.28,0.6537604550210735,1724.5015841470417
7,2024-09-30,619357.2200000002,0.6537604550210735,1724.5015841470417
7,2024-10-31,790200.3299999996,0.6537604550210735,1724.5015841470417
7,2024-11-30,752312.6200000002,0.6537604550210735,1724.5015841470417
7,2024-12-31,916432.9699999997,0.6537604550210735,1724.5015841470417
7,2025-01-31,1074801.8399999999,0.6537604550210735,1724.5015841470417
7,2025-02-28,799338.9299999999,0.6537604550210735,1724.5015841470417
7,2025-03-31,511142.1499999997,0.6537604550210735,1724.5015841470417
7,2025-04-30,1043914.8500000002,0.6537604550210735,1724.5015841470417
7,2025-05-31,851181.81,0.6537604550210735,1724.5015841470417
7,2025-06-30,599775.7699999999,0.6537604550210735,1724.5015841470417
7,2025-07-31,849919.7300000002,0.6537604550210735,1724.5015841470417
7,2025-08-31,995425.95,0.6537604550210735,1724.5015841470417
7,2025-09-30,984887.1100000003,0.6537604550210735,1724.5015841470417
7,2025-10-31,10408.3,0.6537604550210735,1724.5015841470417
8,2023-01-31,697364.2099999997,0.6685679379873177,1637.948551493484
8,2023-02-28,1070683.5299999998,0.6685679379873177,1637.948551493484
8,2023-03-31,325284.44999999995,0.6685679379873177,1637.948551493484
8,2023-04-30,1019323.2599999999,0.6685679379873177,1637.948551493484
8,2023-05-31,1094114.2699999998,0.6685679379873177,1637.948551493484
8,2023-06-30,517396.81000000006,0.6685679379873177,1637.948551493484
8,2023-07-31,1480232.48,0.6685679379873177,1637.948551493484
8,2023-08-31,813931.9300000002,0.6685679379873177,1637.948551493484
8,2023-09-30,885843.2400000002,0.6685679379873177,1637.948551493484
8,2023-10-31,846108.08,0.6685679379873177,1637.948551493484
8,2023-11-30,668647.01,0.6685679379873177,1637.948551493484
8,2023-12-31,929746.3499999999,0.6685679379873177,1637.948551493484
8,2024-01-31,1168242.38,0.6685679379873177,1637.948551493484
8,2024-02-29,732397.9899999998,0.6685679379873177,1637.948551493484
8,2024-03-31,1060627.3099999998,0.6685679379873177,1637.948551493484
8,2024-04-30,806945.5299999998,0.6685679379873177,1637.948551493484
8,2024-05-31,910678.3499999999,0.6685679379873177,1637.948551493484
8,2024-06-30,706990.5,0.6685679379873177,1637.948551493484
8,2024-07-31,532289.62,0.6685679379873177,1637.948551493484
8,2024-08-31,680877.7200000001,0.6685679379873177,1637.948551493484
8,2024-09-30,827553.03,0.6685679379873177,1637.948551493484
8,2024-10-31,770648.5299999998,0.6685679379873177,1637.948551493484
8,2024-11-30,1108289.18,0.6685679379873177,1637.948551493484
8,2024-12-31,958294.7600000002,0.6685679379873177,1637.948551493484
8,2025-01-31,830643.8699999994,0.6685679379873177,1637.948551493484
8,2025-02-28,937702.4199999997,0.6685679379873177,1637.948551493484
8,2025-03-31,536606.9299999999,0.6685679379873177,1637.948551493484
8,2025-04-30,988968.8,0.6685679379873177,1637.948551493484
8,2025-05-31,798991.0700000001,0.6685679379873177,1637.948551493484
8,2025-06-30,1044871.7199999999,0.6685679379873177,1637.948551493484
8,2025-07-31,1174941.75,0.6685679379873177,1637.948551493484
8,2025-08-31,1133997.73,0.6685679379873177,1637.948551493484
8,2025-09-30,606412.5,0.6685679379873177,1637.948551493484
8,2025-10-31,-15921.54,0.6685679379873177,1637.948551493484
9,2023-01-31,644283.84,0.6619588216348775,1682.7879033915724
9,2023-02-28,548286.26,0.6619588216348775,1682.7879033915724
9,2023-03-31,849297.1100000001,0.6619588216348775,1682.7879033915724
9,2023-04-30,1492019.1199999996,0.6619588216348775,1682.7879033915724
9,2023-05-31,1252699.13,0.6619588216348775,1682.7879033915724
9,2023-06-30,835960.11,0.6619588216348775,1682.7879033915724
9,2023-07-31,674658.3600000001,0.6619588216348775,1682.7879033915724
9,2023-08-31,1154628.4300000002,0.6619588216348775,1682.7879033915724
9,2023-09-30,750128.2500000001,0.6619588216348775,1682.7879033915724
9,2023-10-31,439502.11,0.6619588216348775,1682.7879033915724
9,2023-11-30,684120.9999999998,0.6619588216348775,1682.7879033915724
9,2023-12-31,1053404.9899999998,0.6619588216348775,1682.7879033915724
9,2024-01-31,1227771.17,0.6619588216348775,1682.7879033915724
9,2024-02-29,951774.22,0.6619588216348775,1682.7879033915724
