fecha,ipc_bmv
23/03/2023,18.6755
24/03/2023,18.5437
25/03/2023,18.4902
26/03/2023,18.4902
27/03/2023,18.4902
28/03/2023,18.5178
29/03/2023,18.383
30/03/2023,18.2523
31/03/2023,18.1052
01/04/2023,18.0932
02/04/2023,18.0932
03/04/2023,18.0932
04/04/2023,18.0415
05/04/2023,18.107
06/04/2023,18.1185
07/04/2023,18.1185
08/04/2023,18.1185
09/04/2023,18.1185
10/04/2023,18.1185
11/04/2023,18.3323
12/04/2023,18.1765
13/04/2023,18.187
14/04/2023,18.066
15/04/2023,18.0152
16/04/2023,18.0152
17/04/2023,18.0152
18/04/2023,18.0638
19/04/2023,18.0868
20/04/2023,18.063
21/04/2023,18.0448
22/04/2023,18.009
23/04/2023,18.009
24/04/2023,18.009
25/04/2023,17.9988
26/04/2023,18.0082
27/04/2023,18.0892
28/04/2023,18.103
29/04/2023,18.0723
30/04/2023,18.0723
01/05/2023,18.0723
02/05/2023,18.0723
03/05/2023,17.9975
04/05/2023,18.0325
05/05/2023,17.906
06/05/2023,17.9575
07/05/2023,17.9575
08/05/2023,17.9575
09/05/2023,17.7863
10/05/2023,17.8213
11/05/2023,17.7608
12/05/2023,17.5845
13/05/2023,17.6287
14/05/2023,17.6287
15/05/2023,17.6287
16/05/2023,17.6142
17/05/2023,17.538
18/05/2023,17.4672
19/05/2023,17.5872
20/05/2023,17.7342
21/05/2023,17.7342
22/05/2023,17.7342
23/05/2023,17.693
24/05/2023,17.868
25/05/2023,17.9687
26/05/2023,17.8195
27/05/2023,17.8252
28/05/2023,17.8252
29/05/2023,17.8252
30/05/2023,17.6723
31/05/2023,17.5605
01/06/2023,17.6532
02/06/2023,17.7418
03/06/2023,17.5673
04/06/2023,17.5673
05/06/2023,17.5673
06/06/2023,17.5063
07/06/2023,17.4732
08/06/2023,17.4192
09/06/2023,17.3608
10/06/2023,17.4085
11/06/2023,17.4085
12/06/2023,17.4085
13/06/2023,17.284
14/06/2023,17.312
15/06/2023,17.2185
16/06/2023,17.1247
17/06/2023,17.1762
18/06/2023,17.1762
19/06/2023,17.1762
20/06/2023,17.0792
21/06/2023,17.0945
22/06/2023,17.2043
23/06/2023,17.1547
24/06/2023,17.1713
25/06/2023,17.1713
26/06/2023,17.1713
27/06/2023,17.1795
28/06/2023,17.1445
29/06/2023,17.1013
30/06/2023,17.072
01/07/2023,17.1187
02/07/2023,17.1187
03/07/2023,17.1187
04/07/2023,17.1358
05/07/2023,17.0517
06/07/2023,17.026
07/07/2023,17.004
08/07/2023,17.2825
09/07/2023,17.2825
10/07/2023,17.2825
11/07/2023,17.1012
12/07/2023,17.0605
13/07/2023,17.0783
14/07/2023,16.8537
15/07/2023,16.8905
16/07/2023,16.8905
17/07/2023,16.8905
18/07/2023,16.7892
19/07/2023,16.7858
20/07/2023,16.748
21/07/2023,16.7667
22/07/2023,16.846
23/07/2023,16.846
24/07/2023,16.846
25/07/2023,16.9393
26/07/2023,16.8367
27/07/2023,16.9075
28/07/2023,16.8825
29/07/2023,16.7338
30/07/2023,16.7338
31/07/2023,16.7338
01/08/2023,16.6895
02/08/2023,16.7303
03/08/2023,16.8533
04/08/2023,17.0193
05/08/2023,17.2892
06/08/2023,17.2892
07/08/2023,17.2892
08/08/2023,17.0555
09/08/2023,17.0608
10/08/2023,17.1122
11/08/2023,17.0767
12/08/2023,16.9548
13/08/2023,16.9548
14/08/2023,16.9548
15/08/2023,17.0045
16/08/2023,17.0672
17/08/2023,17.1388
18/08/2023,17.0768
19/08/2023,17.1225
20/08/2023,17.1225
21/08/2023,17.1225
22/08/2023,17.0477
23/08/2023,17.0202
24/08/2023,16.9267
25/08/2023,16.8077
26/08/2023,16.809
27/08/2023,16.809
28/08/2023,16.809
29/08/2023,16.7718
30/08/2023,16.7432
31/08/2023,16.8402
01/09/2023,16.7477
02/09/2023,16.917
03/09/2023,16.917
04/09/2023,16.917
05/09/2023,17.1113
06/09/2023,17.175
07/09/2023,17.3492
08/09/2023,17.5805
09/09/2023,17.5543
10/09/2023,17.5543
11/09/2023,17.5543
12/09/2023,17.5767
13/09/2023,17.3813
14/09/2023,17.2553
15/09/2023,17.1235
16/09/2023,17.1042
17/09/2023,17.1042
18/09/2023,17.1042
19/09/2023,17.0807
20/09/2023,17.1307
21/09/2023,17.0805
22/09/2023,17.024
23/09/2023,17.1675
24/09/2023,17.1675
25/09/2023,17.1675
26/09/2023,17.1568
27/09/2023,17.3733
28/09/2023,17.4758
29/09/2023,17.7287
30/09/2023,17.6195
01/10/2023,17.6195
02/10/2023,17.6195
03/10/2023,17.4127
04/10/2023,17.592
05/10/2023,17.9025
06/10/2023,18.017
07/10/2023,18.2407
08/10/2023,18.2407
09/10/2023,18.2407
10/10/2023,18.1837
11/10/2023,18.3482
12/10/2023,17.9917
13/10/2023,17.842
14/10/2023,17.9132
15/10/2023,17.9132
16/10/2023,17.9132
17/10/2023,18.0362
18/10/2023,17.9568
19/10/2023,17.9097
20/10/2023,18.244
21/10/2023,18.2873
22/10/2023,18.2873
23/10/2023,18.2873
24/10/2023,18.2343
25/10/2023,18.1218
26/10/2023,18.2842
27/10/2023,18.3122
28/10/2023,18.2178
29/10/2023,18.2178
30/10/2023,18.2178
31/10/2023,18.0752
01/11/2023,18.064
02/11/2023,18.0368
03/11/2023,18.0368
04/11/2023,17.9305
05/11/2023,17.9305
06/11/2023,17.9305
07/11/2023,17.4117
08/11/2023,17.5308
09/11/2023,17.5097
10/11/2023,17.5017
11/11/2023,17.4888
12/11/2023,17.4888
13/11/2023,17.4888
14/11/2023,17.748
15/11/2023,17.6138
16/11/2023,17.3917
17/11/2023,17.3387
18/11/2023,17.2708
19/11/2023,17.2708
20/11/2023,17.2708
21/11/2023,17.2708
22/11/2023,17.2175
23/11/2023,17.2102
24/11/2023,17.2133
25/11/2023,17.1787
26/11/2023,17.1787
27/11/2023,17.1787
28/11/2023,17.1268
29/11/2023,17.1555
30/11/2023,17.1357
01/12/2023,17.187
02/12/2023,17.373
03/12/2023,17.373
04/12/2023,17.373
05/12/2023,17.2143
06/12/2023,17.406
07/12/2023,17.4215
08/12/2023,17.2685
09/12/2023,17.4197
10/12/2023,17.4197
11/12/2023,17.4197
12/12/2023,17.3688
13/12/2023,17.3688
14/12/2023,17.447
15/12/2023,17.398
16/12/2023,17.299
17/12/2023,17.299
18/12/2023,17.299
19/12/2023,17.1908
20/12/2023,17.2277
21/12/2023,17.0652
22/12/2023,17.0673
23/12/2023,17.059
24/12/2023,17.059
25/12/2023,17.059
26/12/2023,17.059
27/12/2023,16.9738
28/12/2023,16.9727
29/12/2023,16.922
30/12/2023,16.8935
31/12/2023,16.8935
01/01/2024,16.8935
02/01/2024,16.8935
03/01/2024,16.919
04/01/2024,17.0297
05/01/2024,17.0492
06/01/2024,17.0458
07/01/2024,17.0458
08/01/2024,17.0458
09/01/2024,16.8987
10/01/2024,16.8133
11/01/2024,16.9347
12/01/2024,16.9912
13/01/2024,16.9898
14/01/2024,16.9898
15/01/2024,16.9898
16/01/2024,16.858
17/01/2024,16.8983
18/01/2024,17.1598
19/01/2024,17.2957
20/01/2024,17.1995
21/01/2024,17.1995
22/01/2024,17.1995
23/01/2024,17.1325
24/01/2024,17.1125
25/01/2024,17.352
26/01/2024,17.1673
27/01/2024,17.2375
28/01/2024,17.2375
29/01/2024,17.2375
30/01/2024,17.1657
31/01/2024,17.2333
01/02/2024,17.1932
02/02/2024,17.1633
03/02/2024,17.1335
04/02/2024,17.1335
05/02/2024,17.1335
06/02/2024,17.1335
07/02/2024,17.1447
08/02/2024,17.0357
09/02/2024,17.0398
10/02/2024,17.1023
11/02/2024,17.1023
12/02/2024,17.1023
13/02/2024,17.0855
14/02/2024,17.068
15/02/2024,17.1982
16/02/2024,17.1105
17/02/2024,17.068
18/02/2024,17.068
19/02/2024,17.068
20/02/2024,17.0602
21/02/2024,17.05
22/02/2024,17.0458
23/02/2024,17.0603
24/02/2024,17.121
25/02/2024,17.121
26/02/2024,17.121
27/02/2024,17.126
28/02/2024,17.126
29/02/2024,17.0605
01/03/2024,17.0962
02/03/2024,17.0633
03/03/2024,17.0633
04/03/2024,17.0633
05/03/2024,17.0217
06/03/2024,16.9828
07/03/2024,16.9257
08/03/2024,16.8728
09/03/2024,16.877
10/03/2024,16.877
11/03/2024,16.877
12/03/2024,16.7985
13/03/2024,16.8083
14/03/2024,16.8272
15/03/2024,16.7127
16/03/2024,16.692
17/03/2024,16.692
18/03/2024,16.692
19/03/2024,16.692
20/03/2024,16.71
21/03/2024,16.8523
22/03/2024,16.759
23/03/2024,16.762
24/03/2024,16.762
25/03/2024,16.762
26/03/2024,16.7367
27/03/2024,16.7032
28/03/2024,16.678
29/03/2024,16.678
30/03/2024,16.678
31/03/2024,16.678
01/04/2024,16.678
02/04/2024,16.5323
03/04/2024,16.6578
04/04/2024,16.5673
05/04/2024,16.5415
06/04/2024,16.5173
07/04/2024,16.5173
08/04/2024,16.5173
09/04/2024,16.4758
10/04/2024,16.3357
11/04/2024,16.3932
12/04/2024,16.4883
13/04/2024,16.4583
14/04/2024,16.4583
15/04/2024,16.4583
16/04/2024,16.6693
17/04/2024,16.6815
18/04/2024,17.0252
19/04/2024,16.9948
20/04/2024,17.1145
21/04/2024,17.1145
22/04/2024,17.1145
23/04/2024,17.212
24/04/2024,17.1243
25/04/2024,16.9995
26/04/2024,17.1098
27/04/2024,17.1883
28/04/2024,17.1883
29/04/2024,17.1883
30/04/2024,17.1552
01/05/2024,17.0243
02/05/2024,17.0243
03/05/2024,17.0958
04/05/2024,16.9393
05/05/2024,16.9393
06/05/2024,16.9393
07/05/2024,17.0042
08/05/2024,16.8947
09/05/2024,16.9083
10/05/2024,16.9087
11/05/2024,16.866
12/05/2024,16.866
13/05/2024,16.866
14/05/2024,16.769
15/05/2024,16.8072
16/05/2024,16.846
17/05/2024,16.6782
18/05/2024,16.6893
19/05/2024,16.6893
20/05/2024,16.6893
21/05/2024,16.6217
22/05/2024,16.5668
23/05/2024,16.6138
24/05/2024,16.6405
25/05/2024,16.6945
26/05/2024,16.6945
27/05/2024,16.6945
28/05/2024,16.7023
29/05/2024,16.6568
30/05/2024,16.7457
31/05/2024,16.95
01/06/2024,16.9377
02/06/2024,16.9377
03/06/2024,16.9377
04/06/2024,17.0177
05/06/2024,17.6338
06/06/2024,17.8607
07/06/2024,17.5592
08/06/2024,17.5335
09/06/2024,17.5335
10/06/2024,17.5335
11/06/2024,18.2622
12/06/2024,18.3848
13/06/2024,18.4457
14/06/2024,18.7832
15/06/2024,18.5385
16/06/2024,18.5385
17/06/2024,18.5385
18/06/2024,18.4512
19/06/2024,18.5248
20/06/2024,18.4128
21/06/2024,18.423
22/06/2024,18.4027
23/06/2024,18.4027
24/06/2024,18.4027
25/06/2024,18.1848
26/06/2024,17.9627
27/06/2024,18.1372
28/06/2024,18.2215
29/06/2024,18.3773
30/06/2024,18.3773
01/07/2024,18.3773
02/07/2024,18.2478
03/07/2024,18.3897
04/07/2024,18.2485
05/07/2024,18.1355
06/07/2024,18.0958
07/07/2024,18.0958
08/07/2024,18.0958
09/07/2024,18.0977
10/07/2024,18.0095
11/07/2024,17.9428
12/07/2024,17.8288
13/07/2024,17.8192
14/07/2024,17.8192
15/07/2024,17.8192
16/07/2024,17.6502
17/07/2024,17.7837
18/07/2024,17.6795
19/07/2024,17.7438
20/07/2024,17.8907
21/07/2024,17.8907
22/07/2024,17.8907
23/07/2024,17.997
24/07/2024,17.9107
25/07/2024,18.0987
26/07/2024,18.3458
27/07/2024,18.385
28/07/2024,18.385
29/07/2024,18.385
30/07/2024,18.4475
31/07/2024,18.6818
01/08/2024,18.79
02/08/2024,18.597
03/08/2024,18.706
04/08/2024,18.706
05/08/2024,18.706
06/08/2024,19.0442
07/08/2024,19.3905
08/08/2024,19.33
09/08/2024,19.189
10/08/2024,19.09
11/08/2024,19.09
12/08/2024,19.09
13/08/2024,18.8368
14/08/2024,19.032
15/08/2024,19.0387
16/08/2024,18.8478
17/08/2024,18.6513
18/08/2024,18.6513
19/08/2024,18.6513
20/08/2024,18.6228
21/08/2024,18.7357
22/08/2024,18.9448
23/08/2024,19.2535
24/08/2024,19.4235
25/08/2024,19.4235
26/08/2024,19.4235
27/08/2024,19.0708
28/08/2024,19.382
29/08/2024,19.6692
30/08/2024,19.6037
31/08/2024,19.8168
01/09/2024,19.8168
02/09/2024,19.8168
03/09/2024,19.6535
04/09/2024,19.798
05/09/2024,19.8335
06/09/2024,19.846
07/09/2024,20.0028
08/09/2024,20.0028
09/09/2024,20.0028
10/09/2024,20.0172
11/09/2024,19.8798
12/09/2024,20.0583
13/09/2024,19.839
14/09/2024,19.5887
15/09/2024,19.5887
16/09/2024,19.5887
17/09/2024,19.5887
18/09/2024,19.2483
19/09/2024,19.267
20/09/2024,19.3033
21/09/2024,19.2773
22/09/2024,19.2773
23/09/2024,19.2773
24/09/2024,19.3725
25/09/2024,19.415
26/09/2024,19.3562
27/09/2024,19.587
28/09/2024,19.629
29/09/2024,19.629
30/09/2024,19.629
01/10/2024,19.6697
02/10/2024,19.6697
03/10/2024,19.644
04/10/2024,19.3885
05/10/2024,19.4678
06/10/2024,19.4678
07/10/2024,19.4678
08/10/2024,19.2127
09/10/2024,19.3388
10/10/2024,19.3532
11/10/2024,19.4175
12/10/2024,19.5113
13/10/2024,19.5113
14/10/2024,19.5113
15/10/2024,19.3983
16/10/2024,19.342
17/10/2024,19.62
18/10/2024,19.8925
19/10/2024,19.9313
20/10/2024,19.9313
21/10/2024,19.9313
22/10/2024,19.8325
23/10/2024,20.0075
24/10/2024,19.8985
25/10/2024,19.9338
26/10/2024,19.8385
27/10/2024,19.8385
28/10/2024,19.8385
29/10/2024,19.9303
30/10/2024,20.0007
31/10/2024,20.0208
01/11/2024,20.1617
02/11/2024,20.0378
03/11/2024,20.0378
04/11/2024,20.0378
05/11/2024,20.0908
06/11/2024,20.0367
07/11/2024,20.2695
08/11/2024,20.3093
09/11/2024,19.8277
10/11/2024,19.8277
11/11/2024,19.8277
12/11/2024,20.1332
13/11/2024,20.4502
14/11/2024,20.5693
15/11/2024,20.6025
16/11/2024,20.494
17/11/2024,20.494
18/11/2024,20.494
19/11/2024,20.494
20/11/2024,20.3887
21/11/2024,20.1848
22/11/2024,20.2903
23/11/2024,20.3775
24/11/2024,20.3775
25/11/2024,20.3775
26/11/2024,20.4872
27/11/2024,20.2993
28/11/2024,20.7185
29/11/2024,20.6418
30/11/2024,20.4173
01/12/2024,20.4173
02/12/2024,20.4173
03/12/2024,20.3212
04/12/2024,20.4357
05/12/2024,20.3233
06/12/2024,20.283
07/12/2024,20.1963
08/12/2024,20.1963
09/12/2024,20.1963
10/12/2024,20.2275
11/12/2024,20.1547
12/12/2024,20.2485
13/12/2024,20.2485
14/12/2024,20.1647
15/12/2024,20.1647
16/12/2024,20.1647
17/12/2024,20.142
18/12/2024,20.1448
19/12/2024,20.2363
20/12/2024,20.1395
21/12/2024,20.4402
22/12/2024,20.4402
23/12/2024,20.4402
24/12/2024,20.1035
25/12/2024,20.1948
26/12/2024,20.1948
27/12/2024,20.1558
28/12/2024,20.1657
29/12/2024,20.1657
30/12/2024,20.1657
31/12/2024,20.2683
01/01/2025,20.5103
02/01/2025,20.5103
03/01/2025,20.7862
04/01/2025,20.6917
05/01/2025,20.6917
06/01/2025,20.6917
07/01/2025,20.6708
08/01/2025,20.3195
09/01/2025,20.344
10/01/2025,20.3823
11/01/2025,20.4742
12/01/2025,20.4742
13/01/2025,20.4742
14/01/2025,20.7045
15/01/2025,20.8012
16/01/2025,20.482
17/01/2025,20.4875
18/01/2025,20.7732
19/01/2025,20.7732
20/01/2025,20.7732
21/01/2025,20.718
22/01/2025,20.543
23/01/2025,20.6358
24/01/2025,20.5397
25/01/2025,20.3943
26/01/2025,20.3943
27/01/2025,20.3943
28/01/2025,20.2255
29/01/2025,20.7002
30/01/2025,20.5668
31/01/2025,20.5677
01/02/2025,20.4497
02/02/2025,20.4497
03/02/2025,20.4497
04/02/2025,20.4497
05/02/2025,20.6068
06/02/2025,20.4268
07/02/2025,20.6363
08/02/2025,20.5125
09/02/2025,20.5125
10/02/2025,20.5125
11/02/2025,20.5512
12/02/2025,20.6693
13/02/2025,20.568
14/02/2025,20.4917
15/02/2025,20.4978
16/02/2025,20.4978
17/02/2025,20.4978
18/02/2025,20.3082
19/02/2025,20.283
20/02/2025,20.2617
21/02/2025,20.4208
22/02/2025,20.3733
23/02/2025,20.3733
24/02/2025,20.3733
25/02/2025,20.3448
26/02/2025,20.464
27/02/2025,20.4683
28/02/2025,20.4277
01/03/2025,20.4722
02/03/2025,20.4722
03/03/2025,20.4722
04/03/2025,20.508
05/03/2025,20.4333
06/03/2025,20.8518
07/03/2025,20.3893
08/03/2025,20.2777
09/03/2025,20.2777
10/03/2025,20.2777
11/03/2025,20.283
12/03/2025,20.2922
13/03/2025,20.3388
14/03/2025,20.1828
15/03/2025,20.0848
16/03/2025,20.0848
17/03/2025,20.0848
18/03/2025,20.0848
19/03/2025,19.8693
20/03/2025,19.9845
21/03/2025,20.0553
22/03/2025,20.1345
23/03/2025,20.1345
24/03/2025,20.1345
25/03/2025,20.2163
26/03/2025,20.1123
27/03/2025,20.0762
28/03/2025,20.0963
29/03/2025,20.3182
30/03/2025,20.3182
31/03/2025,20.3182
01/04/2025,20.4003
02/04/2025,20.438
03/04/2025,20.3587
04/04/2025,20.4568
05/04/2025,19.9708
06/04/2025,19.9708
07/04/2025,19.9708
08/04/2025,20.501
09/04/2025,20.6947
10/04/2025,20.6867
11/04/2025,20.7653
12/04/2025,20.492
13/04/2025,20.492
14/04/2025,20.492
15/04/2025,20.3363
16/04/2025,20.1025
17/04/2025,20.0213
18/04/2025,20.0213
19/04/2025,20.0213
20/04/2025,20.0213
21/04/2025,20.0213
22/04/2025,19.9737
23/04/2025,19.6718
24/04/2025,19.5688
25/04/2025,19.6278
26/04/2025,19.5825
27/04/2025,19.5825
28/04/2025,19.5825
29/04/2025,19.5478
30/04/2025,19.5723
01/05/2025,19.5868
02/05/2025,19.5868
03/05/2025,19.6095
04/05/2025,19.6095
05/05/2025,19.6095
06/05/2025,19.657
07/05/2025,19.6365
08/05/2025,19.6785
09/05/2025,19.588
10/05/2025,19.5642
11/05/2025,19.5642
12/05/2025,19.5642
13/05/2025,19.4912
14/05/2025,19.6162
15/05/2025,19.4373
16/05/2025,19.363
17/05/2025,19.478
18/05/2025,19.478
19/05/2025,19.478
20/05/2025,19.5147
21/05/2025,19.3723
22/05/2025,19.2648
23/05/2025,19.3198
24/05/2025,19.3227
25/05/2025,19.3227
26/05/2025,19.3227
27/05/2025,19.2748
28/05/2025,19.2188
29/05/2025,19.2338
30/05/2025,19.4
31/05/2025,19.328
01/06/2025,19.328
02/06/2025,19.328
03/06/2025,19.3858
04/06/2025,19.2338
05/06/2025,19.2638
06/06/2025,19.1932
07/06/2025,19.17
08/06/2025,19.17
09/06/2025,19.17
10/06/2025,19.1317
11/06/2025,19.0595
12/06/2025,19.0518
13/06/2025,18.879
14/06/2025,18.9068
15/06/2025,18.9068
16/06/2025,18.9068
17/06/2025,18.9302
18/06/2025,18.9083
19/06/2025,18.9872
20/06/2025,19.0047
21/06/2025,19.0898
22/06/2025,19.0898
23/06/2025,19.0898
24/06/2025,19.1458
25/06/2025,19.1527
26/06/2025,19.0267
27/06/2025,18.9203
28/06/2025,18.8928
29/06/2025,18.8928
30/06/2025,18.8928
01/07/2025,18.8483
02/07/2025,18.8332
03/07/2025,18.765
04/07/2025,18.754
05/07/2025,18.6652
06/07/2025,18.6652
07/07/2025,18.6652
08/07/2025,18.6327
09/07/2025,18.6698
10/07/2025,18.714
11/07/2025,18.5733
12/07/2025,18.6267
13/07/2025,18.6267
14/07/2025,18.6267
15/07/2025,18.6595
16/07/2025,18.751
17/07/2025,18.8397
18/07/2025,18.7178
19/07/2025,18.7685
20/07/2025,18.7685
21/07/2025,18.7685
22/07/2025,18.72
23/07/2025,18.6455
24/07/2025,18.6212
25/07/2025,18.5735
26/07/2025,18.5538
27/07/2025,18.5538
28/07/2025,18.5538
29/07/2025,18.557
30/07/2025,18.7267
31/07/2025,18.7642
01/08/2025,18.796
02/08/2025,18.7963
03/08/2025,18.7963
04/08/2025,18.7963
05/08/2025,18.916
06/08/2025,18.8783
07/08/2025,18.762
08/08/2025,18.6192
09/08/2025,18.6765
10/08/2025,18.6765
11/08/2025,18.6765
12/08/2025,18.5518
13/08/2025,18.6683
14/08/2025,18.5657
15/08/2025,18.6353
16/08/2025,18.8137
17/08/2025,18.8137
18/08/2025,18.8137
19/08/2025,18.7295
20/08/2025,18.784
21/08/2025,18.7982
22/08/2025,18.7572
23/08/2025,18.7737
24/08/2025,18.7737
25/08/2025,18.7737
26/08/2025,18.595
27/08/2025,18.6368
28/08/2025,18.6843
29/08/2025,18.6912
30/08/2025,18.6522
31/08/2025,18.6522
01/09/2025,18.6522
02/09/2025,18.644
03/09/2025,18.646
04/09/2025,18.7072
05/09/2025,18.6873
06/09/2025,18.7577
07/09/2025,18.7577
08/09/2025,18.7577
09/09/2025,18.6792
10/09/2025,18.655
11/09/2025,18.6353
12/09/2025,18.592
13/09/2025,18.5287
14/09/2025,18.5287
15/09/2025,18.5287
16/09/2025,18.4757
17/09/2025,18.4757
18/09/2025,18.3635
19/09/2025,18.3257
20/09/2025,18.361
21/09/2025,18.361
22/09/2025,18.361
23/09/2025,18.3892
24/09/2025,18.4082
25/09/2025,18.3232
26/09/2025,18.4312
27/09/2025,18.4457
28/09/2025,18.4457
29/09/2025,18.4457
30/09/2025,18.3825
01/10/2025,18.3507
02/10/2025,18.3342
03/10/2025,18.3477
04/10/2025,18.4843
05/10/2025,18.4843
06/10/2025,18.4843
07/10/2025,18.3902
08/10/2025,18.3528
09/10/2025,18.3762
10/10/2025,18.3477
11/10/2025,18.383
12/10/2025,18.383
13/10/2025,18.383
14/10/2025,18.5567
15/10/2025,18.44
16/10/2025,18.522
17/10/2025,18.4808
18/10/2025,18.4108
19/10/2025,18.4108
20/10/2025,18.4108
21/10/2025,18.407
22/10/2025,18.4032
23/10/2025,18.4252
24/10/2025,18.4333
